STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,SECOND_TERM,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_DESC,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED,Fall_GPA,Spring_GPA,Passed_Count,Failed_Count,Incomplete_Count,First_Completion_Rate,Second_Completion_Rate,Total_Attempt_Hours,Total_Earned_Hours,Total_Completion_Rate,Need_Coverage_Ratio,Unmet_Need_Ratio,Net_Cost,Financial_Difficulty,Major_Category
8022740,18,F,BGD 1,Y,N,1070.0,Fall 2009,Spring 2010,On Campus,1,137.0,3.93,SCHOOL 434,High School,College/Beyond,Bachelors,15,11,16.0,16.0,1199340,1418100,218760,256920.0,4.0,3.6666666666666665,6,0,0,0.7333333333333333,1.0,31.0,27.0,0.8709677419354839,0.15426274592764969,0.18117199069177067,1199340,1456260.0,STEM
8011574,18,M,BGD 1,Y,N,1110.0,Fall 2009,Spring 2010,Off Campus,1,69.0,4.0,SCHOOL 11,High School,College/Beyond,Bachelors,15,15,17.0,17.0,819960,1324500,504540,214380.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,32.0,32.0,1.0,0.3809286523216308,0.16185730464326162,819960,1034340.0,Health
7907805,18,F,BGD 1,Y,N,640.0,Fall 2005,Spring 2006,On Campus,1,69.0,3.68,SCHOOL 9,College/Beyond,College/Beyond,Bachelors,15,15,12.0,12.0,0,1146420,2534760,-288180.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,27.0,27.0,1.0,2.2110221384832784,-0.2513738420474172,-1388340,-288180.0,Arts & Humanities
7833354,18,F,BGD 1,Y,N,950.0,Fall 2005,Spring 2006,On Campus,1,150.0,3.1,SCHOOL 82,College/Beyond,High School,Bachelors,13,13,14.0,14.0,0,0,0,0.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,27.0,27.0,1.0,0.0,0.0,0,0.0,Business
7925813,17,M,BGD 1,Y,N,1340.0,Fall 2006,Spring 2007,Off Campus,1,138.0,3.16,SCHOOL 47,High School,High School,Bachelors,12,12,16.0,16.0,0,1176420,1179720,-299160.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,28.0,28.0,1.0,1.0028051206201867,-0.25429693476819504,-3300,-299160.0,Undeclared
7974009,18,F,BGD 3,Y,N,640.0,Fall 2006,Spring 2007,Off Campus,1,0.0,4.0,SCHOOL 65,Other/Unknown,High School,Bachelors,13,13,15.0,15.0,1489080,1489080,0,946920.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,28.0,28.0,1.0,0.0,0.6359094205818357,1489080,2436000.0,STEM
7784688,18,F,BGD 1,Y,N,950.0,Fall 2006,Spring 2007,Off Campus,1,69.0,4.0,SCHOOL 27,College/Beyond,College/Beyond,Bachelors,13,13,16.0,16.0,811500,1504980,693480,354840.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,29.0,29.0,1.0,0.4607901766136427,0.23577721963082565,811500,1166340.0,Education
7940894,18,F,BGD 3,Y,N,1030.0,Fall 2008,Spring 2009,Off Campus,1,0.0,3.56,SCHOOL 1,High School,High School,Bachelors,14,14,16.0,16.0,1346640,1346640,0,670200.0,4.0,3.3333333333333335,6,0,0,1.0,1.0,30.0,30.0,1.0,0.0,0.49768312243806806,1346640,2016840.0,STEM
8033598,18,F,BGD 1,Y,N,990.0,Fall 2009,Spring 2010,On Campus,0,69.0,3.3,SCHOOL 129,College/Beyond,No Information,Bachelors,16,16,16.0,13.0,0,1418100,1813080,-417420.0,4.0,3.6666666666666665,6,0,0,1.0,0.8125,32.0,29.0,0.90625,1.2785276073619631,-0.2943515972075312,-394980,-417420.0,Undeclared
7825881,18,F,BGD 1,Y,N,1030.0,Fall 2009,Spring 2010,Off Campus,1,69.0,3.8,SCHOOL 9,High School,High School,Bachelors,13,13,17.0,17.0,502140,1417380,915240,61920.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,0.6457266223595648,0.043686237988401135,502140,564060.0,STEM
7824899,18,F,BGD 1,Y,N,1150.0,Fall 2009,Spring 2010,On Campus,1,235.0,3.64,SCHOOL 416,College/Beyond,High School,Bachelors,17,17,13.0,13.0,0,1418100,2155920,-462420.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,1.520287708906283,-0.3260841971652211,-737820,-462420.0,Arts & Humanities
7880821,18,F,BGD 1,Y,N,1110.0,Fall 2010,Spring 2011,Off Campus,1,69.0,4.0,SCHOOL 502,College/Beyond,High School,Bachelors,13,9,15.0,15.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,0.6923076923076923,1.0,28.0,24.0,0.8571428571428571,0.0,0.0,0,0.0,Undeclared
7771505,18,F,BGD 3,Y,N,1030.0,Fall 2010,Spring 2011,Off Campus,1,0.0,3.5,SCHOOL 477,College/Beyond,High School,Bachelors,12,12,12.0,12.0,0,269100,0,-231720.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,24.0,24.0,1.0,0.0,-0.861092530657748,269100,-231720.0,Other
8007721,18,M,BGD 1,Y,N,1070.0,Fall 2007,Spring 2008,Off Campus,1,69.0,3.6,SCHOOL 22,High School,High School,Bachelors,14,14,15.0,15.0,670920,1201500,530580,324960.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,29.0,29.0,1.0,0.4415980024968789,0.27046192259675406,670920,995880.0,STEM
7944758,17,M,BGD 1,Y,N,1260.0,Fall 2007,Spring 2008,Off Campus,1,69.0,4.0,SCHOOL 11,College/Beyond,College/Beyond,Bachelors,12,12,15.0,15.0,1177560,1189920,12360,556080.0,4.0,3.3333333333333335,6,0,0,1.0,1.0,27.0,27.0,1.0,0.010387252924566357,0.4673255344897136,1177560,1733640.0,STEM
7804168,18,M,BGD 1,N,N,1260.0,Fall 2008,Spring 2009,Off Campus,1,0.0,4.0,SCHOOL 7,No Information,No Information,Bachelors,14,13,19.0,18.0,0,0,0,0.0,4.0,3.3333333333333335,6,0,0,0.9285714285714286,0.9473684210526315,33.0,31.0,0.9393939393939394,0.0,0.0,0,0.0,STEM
8026865,18,M,BGD 1,Y,N,990.0,Fall 2009,Spring 2010,On Campus,1,150.0,3.54,SCHOOL 93,High School,High School,Bachelors,16,12,21.0,21.0,0,0,0,0.0,4.0,3.6666666666666665,6,0,0,0.75,1.0,37.0,33.0,0.8918918918918919,0.0,0.0,0,0.0,STEM
7877148,18,F,BGD 1,Y,N,1260.0,Fall 2007,Spring 2008,Off Campus,0,138.0,3.97,SCHOOL 158,High School,College/Beyond,Bachelors,13,13,14.0,14.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,27.0,27.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7814971,18,F,BGD 1,Y,N,1030.0,Fall 2008,Spring 2009,Off Campus,0,69.0,3.53,SCHOOL 11,High School,High School,Bachelors,12,12,13.0,13.0,640440,1306020,665580,292860.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,25.0,25.0,1.0,0.5096246611843617,0.22423852620939955,640440,933300.0,Business
7849744,21,F,BGD 3,N,N,1150.0,Fall 2005,Spring 2006,Off Campus,1,0.0,3.2,SCHOOL 15,Other/Unknown,High School,Bachelors,15,14,17.0,16.0,154680,1466460,368340,73380.0,4.0,3.6666666666666665,6,0,0,0.9333333333333333,0.9411764705882353,32.0,30.0,0.9375,0.25117630211529807,0.050038869113375066,1098120,228060.0,STEM
8034888,17,F,BGD 2,Y,N,1110.0,Fall 2006,Spring 2007,Off Campus,1,69.0,4.0,SCHOOL 11,No Information,No Information,Bachelors,14,14,13.0,13.0,0,0,0,0.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,27.0,27.0,1.0,0.0,0.0,0,0.0,Education
7818990,18,F,BGD 6,N,N,1150.0,Fall 2007,Spring 2008,Off Campus,1,572.0,3.85,SCHOOL 312,College/Beyond,No Information,Bachelors,14,14,16.0,16.0,700440,902760,202320,230160.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,0.22411272098896717,0.2549514821214941,700440,930600.0,STEM
7773090,18,F,BGD 1,Y,N,1260.0,Fall 2007,Spring 2008,Off Campus,1,222.0,3.67,SCHOOL 37,College/Beyond,College/Beyond,Bachelors,13,13,16.0,16.0,0,0,0,0.0,3.6666666666666665,3.3333333333333335,6,0,0,1.0,1.0,29.0,29.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7822679,18,F,BGD 1,Y,N,1150.0,Fall 2007,Spring 2008,Off Campus,1,69.0,4.0,SCHOOL 48,College/Beyond,College/Beyond,Bachelors,13,13,13.0,13.0,1111140,1189920,78780,588660.0,4.0,3.3333333333333335,6,0,0,1.0,1.0,26.0,26.0,1.0,0.06620613150463897,0.4947055264219443,1111140,1699800.0,Social Sciences
7949140,18,F,BGD 1,Y,N,1070.0,Fall 2008,Spring 2009,Off Campus,0,69.0,3.72,SCHOOL 11,College/Beyond,College/Beyond,Bachelors,15,15,12.0,12.0,951480,1264860,313380,393900.0,3.6666666666666665,3.3333333333333335,6,0,0,1.0,1.0,27.0,27.0,1.0,0.24775864522555857,0.3114178644276837,951480,1345380.0,Arts & Humanities
7894147,18,F,BGD 1,Y,N,590.0,Fall 2008,Spring 2009,Off Campus,1,69.0,4.0,SCHOOL 11,High School,High School,Bachelors,14,14,16.0,16.0,0,0,0,0.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,0.0,0.0,0,0.0,STEM
7919561,19,M,BGD 1,Y,N,1260.0,Fall 2008,Spring 2009,Off Campus,1,138.0,3.96,SCHOOL 412,High School,College/Beyond,Bachelors,16,16,13.0,13.0,0,0,0,0.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,29.0,29.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7816694,18,F,BGD 1,Y,N,1110.0,Fall 2009,Spring 2010,On Campus,1,69.0,4.0,SCHOOL 9,College/Beyond,College/Beyond,Bachelors,14,14,18.0,18.0,326940,1418100,1091160,-173280.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,32.0,32.0,1.0,0.7694520837740639,-0.12219166490374445,326940,153660.0,STEM
7875204,18,M,BGD 1,Y,N,950.0,Fall 2009,Spring 2010,Off Campus,1,69.0,3.75,SCHOOL 11,High School,High School,Bachelors,12,12,15.0,11.0,1117740,1316580,198840,448320.0,4.0,3.6666666666666665,6,0,0,1.0,0.7333333333333333,27.0,23.0,0.8518518518518519,0.15102766258032174,0.3405186164152577,1117740,1566060.0,Undeclared
8004381,18,M,BGD 1,Y,N,1220.0,Fall 2009,Spring 2010,On Campus,1,69.0,3.57,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,16,16,16.0,16.0,0,1025700,1378800,-293280.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,32.0,32.0,1.0,1.3442527054694355,-0.2859315589353612,-353100,-293280.0,Health
7851172,18,M,BGD 3,Y,N,1150.0,Fall 2009,Spring 2010,On Campus,1,150.0,2.6,SCHOOL 121,High School,High School,Bachelors,14,14,16.0,16.0,0,0,0,0.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,0.0,0.0,0,0.0,STEM
7880800,18,M,BGD 1,Y,N,1190.0,Fall 2010,Spring 2011,On Campus,1,150.0,3.79,SCHOOL 295,College/Beyond,College/Beyond,Bachelors,15,15,16.0,16.0,0,0,0,0.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,31.0,31.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7963698,18,F,BGD 1,Y,N,1150.0,Fall 2007,Spring 2008,Off Campus,1,69.0,3.26,SCHOOL 98,No Information,No Information,Bachelors,12,12,17.0,17.0,0,134580,0,-242580.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,29.0,29.0,1.0,0.0,-1.8024966562639322,134580,-242580.0,Undeclared
7963366,18,F,BGD 1,Y,N,1150.0,Fall 2007,Spring 2008,On Campus,1,69.0,4.0,SCHOOL 11,High School,College/Beyond,Bachelors,14,14,15.0,15.0,0,0,0,0.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,29.0,29.0,1.0,0.0,0.0,0,0.0,Health
7965639,18,F,BGD 1,Y,N,990.0,Fall 2009,Spring 2010,Off Campus,1,69.0,4.0,SCHOOL 27,High School,High School,Bachelors,13,9,12.0,12.0,921360,1324500,403140,503940.0,3.6666666666666665,3.6666666666666665,6,0,0,0.6923076923076923,1.0,25.0,21.0,0.84,0.3043714609286523,0.38047565118912796,921360,1425300.0,STEM
7925117,18,F,BGD 1,Y,N,1110.0,Fall 2007,Spring 2008,Off Campus,1,69.0,4.0,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,14,14,14.0,14.0,0,0,0,0.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,28.0,28.0,1.0,0.0,0.0,0,0.0,STEM
7833087,18,M,BGD 6,N,N,1260.0,Fall 2010,Spring 2011,On Campus,1,150.0,3.81,SCHOOL 19,High School,High School,Bachelors,15,15,19.0,19.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,34.0,34.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7991873,18,M,BGD 1,Y,N,990.0,Fall 2009,Spring 2010,Off Campus,0,69.0,4.0,SCHOOL 9,High School,College/Beyond,Bachelors,12,12,12.0,12.0,0,269100,0,-231720.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,24.0,24.0,1.0,0.0,-0.861092530657748,269100,-231720.0,Other
7986390,23,F,BGD 1,Y,N,1030.0,Fall 2010,Spring 2011,Off Campus,1,69.0,3.18,SCHOOL 34,College/Beyond,College/Beyond,Bachelors,13,13,16.0,12.0,0,0,0,0.0,4.0,3.6666666666666665,6,0,0,1.0,0.75,29.0,25.0,0.8620689655172413,0.0,0.0,0,0.0,STEM
7973019,18,F,BGD 6,Y,N,990.0,Fall 2009,Spring 2010,On Campus,1,235.0,3.85,SCHOOL 219,High School,High School,Bachelors,14,14,19.0,19.0,982740,1418100,435360,269760.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,33.0,33.0,1.0,0.3070023270573302,0.19022635921303152,982740,1252500.0,Arts & Humanities
7945452,18,F,BGD 1,Y,N,1190.0,Fall 2005,Spring 2006,Off Campus,0,1854.0,4.0,SCHOOL 11,Other/Unknown,High School,Bachelors,12,12,12.0,12.0,121020,1151640,1030620,-173940.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,24.0,24.0,1.0,0.8949150776284256,-0.1510367823278108,121020,-52920.0,Health
7836166,18,F,BGD 3,Y,N,1110.0,Fall 2010,Spring 2011,On Campus,1,150.0,3.3,SCHOOL 310,High School,Other/Unknown,Bachelors,15,15,16.0,16.0,0,0,0,0.0,4.0,3.6666666666666665,6,0,0,1.0,1.0,31.0,31.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7954240,17,F,BGD 3,N,N,1190.0,Fall 2006,Spring 2007,On Campus,0,150.0,4.0,SCHOOL 54,College/Beyond,College/Beyond,Bachelors,15,15,14.0,14.0,0,1160520,2594220,-205440.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,29.0,29.0,1.0,2.235394478337297,-0.17702409264812324,-1433700,-205440.0,STEM
7757507,19,F,BGD 1,N,Y,1110.0,Fall 2007,Spring 2008,On Campus,0,69.0,3.26,SCHOOL 16,No Information,No Information,Bachelors,12,12,13.0,13.0,0,259680,0,-629040.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,25.0,25.0,1.0,0.0,-2.422365988909427,259680,-629040.0,Social Sciences
8034694,18,M,BGD 1,Y,N,1220.0,Fall 2007,Spring 2008,On Campus,1,150.0,3.36,SCHOOL 175,No Information,No Information,Bachelors,16,16,15.0,15.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,31.0,31.0,1.0,0.0,0.0,0,0.0,Business
7874724,18,F,BGD 1,N,N,1150.0,Fall 2008,Spring 2009,Off Campus,1,0.0,3.86,SCHOOL 1,College/Beyond,College/Beyond,Bachelors,14,14,16.0,16.0,37380,915000,877620,7380.0,3.6666666666666665,3.3333333333333335,6,0,0,1.0,1.0,30.0,30.0,1.0,0.9591475409836066,0.008065573770491804,37380,44760.0,Arts & Humanities
7986482,17,F,BGD 1,Y,N,1190.0,Fall 2007,Spring 2008,Off Campus,1,69.0,3.5,SCHOOL 10,High School,College/Beyond,Bachelors,12,12,13.0,13.0,848520,1201500,352980,311640.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,25.0,25.0,1.0,0.2937827715355805,0.2593757802746567,848520,1160160.0,Arts & Humanities
7857511,18,F,BGD 3,Y,N,870.0,Fall 2006,Spring 2007,On Campus,1,138.0,3.64,SCHOOL 79,High School,College/Beyond,Bachelors,12,12,13.0,13.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,25.0,25.0,1.0,0.0,0.0,0,0.0,Health
7837919,18,F,BGD 1,Y,N,1110.0,Fall 2009,Spring 2010,On Campus,1,69.0,3.73,SCHOOL 27,High School,High School,Bachelors,13,13,14.0,14.0,858540,1418100,559560,237780.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,27.0,27.0,1.0,0.39458430294055424,0.16767505817643324,858540,1096320.0,Health
7985839,18,F,BGD 1,Y,N,990.0,Fall 2005,Spring 2006,On Campus,1,69.0,3.4,SCHOOL 130,High School,Other/Unknown,Bachelors,13,13,17.0,14.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,0.8235294117647058,30.0,27.0,0.9,0.0,0.0,0,0.0,STEM
7805065,18,F,BGD 1,Y,N,1070.0,Fall 2005,Spring 2006,Off Campus,1,69.0,2.93,SCHOOL 27,College/Beyond,No Information,Bachelors,12,12,13.0,13.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,25.0,25.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7794344,18,F,BGD 1,Y,N,1380.0,Fall 2006,Spring 2007,Off Campus,1,138.0,3.17,SCHOOL 61,College/Beyond,High School,Bachelors,15,15,17.0,17.0,445560,1160520,714960,146400.0,3.0,3.0,6,0,0,1.0,1.0,32.0,32.0,1.0,0.6160686588770551,0.12615034639644299,445560,591960.0,Arts & Humanities
8016987,18,F,BGD 1,Y,N,1220.0,Fall 2010,Spring 2011,Off Campus,1,69.0,3.66,SCHOOL 2,College/Beyond,College/Beyond,Bachelors,15,15,12.0,12.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,27.0,27.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7774180,18,F,BGD 1,Y,N,1190.0,Fall 2005,Spring 2006,On Campus,1,69.0,2.93,SCHOOL 46,College/Beyond,College/Beyond,Bachelors,14,14,14.0,14.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,28.0,28.0,1.0,0.0,0.0,0,0.0,STEM
7939409,17,M,BGD 3,N,N,1030.0,Fall 2008,Spring 2009,On Campus,1,215.0,3.57,SCHOOL 12,College/Beyond,College/Beyond,Bachelors,15,15,16.0,16.0,0,1306020,2953380,-347580.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,31.0,31.0,1.0,2.261358937841687,-0.2661368126062388,-1647360,-347580.0,STEM
7995375,18,F,BGD 3,Y,N,1070.0,Fall 2009,Spring 2010,On Campus,1,150.0,3.64,SCHOOL 38,High School,High School,Bachelors,12,12,15.0,12.0,1376280,1418100,41820,182100.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,0.8,27.0,24.0,0.8888888888888888,0.029490162894013117,0.12841125449545165,1376280,1558380.0,STEM
8007789,19,F,BGD 2,Y,N,950.0,Fall 2010,Spring 2011,Off Campus,1,69.0,3.88,SCHOOL 10,Other/Unknown,Other/Unknown,Bachelors,13,9,14.0,14.0,0,0,0,0.0,3.3333333333333335,3.6666666666666665,6,0,0,0.6923076923076923,1.0,27.0,23.0,0.8518518518518519,0.0,0.0,0,0.0,Business
7961269,18,F,BGD 1,Y,N,640.0,Fall 2005,Spring 2006,Off Campus,1,69.0,3.69,SCHOOL 2,No Information,No Information,Bachelors,14,14,12.0,12.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,26.0,26.0,1.0,0.0,0.0,0,0.0,STEM
7772245,18,M,BGD 1,Y,N,1070.0,Fall 2005,Spring 2006,On Campus,1,190.0,3.21,SCHOOL 73,High School,High School,Bachelors,15,15,18.0,13.0,739500,1146420,406920,293820.0,3.6666666666666665,3.3333333333333335,6,0,0,1.0,0.7222222222222222,33.0,28.0,0.8484848484848485,0.35494844821269694,0.2562935049981682,739500,1033320.0,Arts & Humanities
7871434,18,M,BGD 3,Y,N,1110.0,Fall 2005,Spring 2006,Off Campus,1,0.0,2.93,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,15,15,16.0,13.0,0,336960,0,-288180.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,0.8125,31.0,28.0,0.9032258064516129,0.0,-0.8552350427350427,336960,-288180.0,STEM
7998899,18,F,BGD 3,Y,N,990.0,Fall 2006,Spring 2007,On Campus,1,91.0,4.0,SCHOOL 272,High School,High School,Bachelors,16,16,14.0,14.0,0,0,0,0.0,3.3333333333333335,3.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,0.0,0.0,0,0.0,STEM
7935462,18,F,BGD 3,Y,N,990.0,Fall 2006,Spring 2007,On Campus,1,150.0,3.23,SCHOOL 120,High School,High School,Bachelors,14,14,14.0,14.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,28.0,28.0,1.0,0.0,0.0,0,0.0,Education
7762028,18,F,BGD 1,Y,N,950.0,Fall 2007,Spring 2008,On Campus,1,69.0,2.84,SCHOOL 153,High School,High School,Bachelors,13,13,16.0,16.0,73860,902760,828900,0.0,3.3333333333333335,3.6666666666666665,6,0,0,1.0,1.0,29.0,29.0,1.0,0.9181842350126279,0.0,73860,73860.0,Arts & Humanities
7763617,18,F,BGD 6,Y,N,590.0,Fall 2007,Spring 2008,Off Campus,1,90.0,3.5,SCHOOL 33,College/Beyond,College/Beyond,Bachelors,17,17,20.0,20.0,0,326880,0,-326880.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,37.0,37.0,1.0,0.0,-1.0,326880,-326880.0,Arts & Humanities
7988389,18,F,BGD 1,Y,N,910.0,Fall 2007,Spring 2008,Off Campus,1,69.0,3.5,SCHOOL 10,High School,High School,Bachelors,12,12,12.0,12.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,24.0,24.0,1.0,0.0,0.0,0,0.0,Undeclared
7938335,18,M,BGD 1,Y,N,990.0,Fall 2007,Spring 2008,Off Campus,1,69.0,3.77,SCHOOL 130,High School,High School,Bachelors,13,13,14.0,14.0,847440,1189920,342480,520560.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,27.0,27.0,1.0,0.2878176684146833,0.4374747882210569,847440,1368000.0,STEM
7895667,17,F,BGD 1,Y,N,1260.0,Fall 2008,Spring 2009,Off Campus,1,69.0,3.92,SCHOOL 2,High School,High School,Bachelors,12,12,18.0,18.0,0,1264860,1279500,-347580.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,1.0115744034912955,-0.27479721075850294,-14640,-347580.0,Social Sciences
7916742,18,F,BGD 1,Y,N,870.0,Fall 2008,Spring 2009,Off Campus,1,69.0,2.87,SCHOOL 10,High School,College/Beyond,Bachelors,12,12,12.0,12.0,116460,1255740,1139280,-255120.0,3.3333333333333335,3.6666666666666665,6,0,0,1.0,1.0,24.0,24.0,1.0,0.9072578718524535,-0.20316307515887047,116460,-138660.0,Education
7810206,18,F,BGD 3,Y,N,870.0,Fall 2008,Spring 2009,Off Campus,1,69.0,3.56,SCHOOL 11,High School,High School,Bachelors,14,11,12.0,8.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,0.7857142857142857,0.6666666666666666,26.0,19.0,0.7307692307692307,0.0,0.0,0,0.0,Business
7958354,18,F,BGD 3,N,N,1030.0,Fall 2008,Spring 2009,Off Campus,1,0.0,3.73,SCHOOL 15,High School,High School,Bachelors,14,14,17.0,17.0,983160,983160,0,444300.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,31.0,31.0,1.0,0.0,0.45191016721591604,983160,1427460.0,STEM
7772814,18,F,BGD 6,Y,N,1110.0,Fall 2009,Spring 2010,Off Campus,1,0.0,3.56,SCHOOL 130,High School,College/Beyond,Bachelors,15,15,17.0,16.0,1254720,1316580,61860,396300.0,3.3333333333333335,3.3333333333333335,6,0,0,1.0,0.9411764705882353,32.0,31.0,0.96875,0.046985371188989655,0.3010071549013353,1254720,1651020.0,Arts & Humanities
7806312,18,M,BGD 1,Y,N,990.0,Fall 2009,Spring 2010,Off Campus,1,69.0,3.12,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,14,14,14.0,10.0,0,0,0,0.0,3.6666666666666665,3.3333333333333335,6,0,0,1.0,0.7142857142857143,28.0,24.0,0.8571428571428571,0.0,0.0,0,0.0,Undeclared
7844745,18,F,BGD 1,Y,N,990.0,Fall 2009,Spring 2010,On Campus,1,90.0,3.25,SCHOOL 262,Other/Unknown,Other/Unknown,Bachelors,15,15,16.0,16.0,696120,1418100,721980,278700.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,31.0,31.0,1.0,0.5091178337211762,0.19653056907129257,696120,974820.0,Undeclared
7759359,18,F,BGD 1,Y,N,1030.0,Fall 2005,Spring 2006,On Campus,1,69.0,3.42,SCHOOL 25,High School,High School,Bachelors,15,15,15.0,15.0,0,0,0,0.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,30.0,30.0,1.0,0.0,0.0,0,0.0,Arts & Humanities
7948195,18,F,BGD 1,Y,N,1030.0,Fall 2005,Spring 2006,On Campus,1,69.0,3.73,SCHOOL 111,High School,High School,Bachelors,13,13,15.0,15.0,0,0,0,0.0,3.6666666666666665,3.3333333333333335,6,0,0,1.0,1.0,28.0,28.0,1.0,0.0,0.0,0,0.0,Business
7917488,19,F,BGD 1,Y,N,1070.0,Fall 2009,Spring 2010,On Campus,1,235.0,3.9,SCHOOL 20,College/Beyond,Other/Unknown,Bachelors,15,15,17.0,17.0,1289880,1410180,120300,503460.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,32.0,32.0,1.0,0.08530825852018892,0.35701825298898016,1289880,1793340.0,Arts & Humanities
7788754,18,M,BGD 1,Y,N,1110.0,Fall 2009,Spring 2010,Off Campus,0,69.0,3.93,SCHOOL 11,High School,College/Beyond,Bachelors,16,16,16.0,16.0,902220,1316580,414360,484800.0,3.6666666666666665,3.6666666666666665,6,0,0,1.0,1.0,32.0,32.0,1.0,0.3147245135122818,0.36822676935697035,902220,1387020.0,Undeclared
